n_neighbors,weights,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,n_jobs,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
28.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,1.0,0.335898,0.335898,0.0,0.633859,0.633859,0.0,181887731066038.97,181887731066038.97,0.2,-1.0,0.833333,0.570231,0.570231
29.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.644228,0.339073,0.339073,0.464108,0.632342,0.632342,30910879159960.105,176951776788790.53,176951776788790.53,0.1,-1.0,0.644444,0.567086,0.567086
29.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.999993,0.338912,0.338912,0.00205,0.632419,0.632419,9464445548.058811,182149817133857.47,182149817133857.47,0.09,-1.0,0.833333,0.560797,0.560797
29.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,1.0,0.363281,0.363281,0.0,0.620653,0.620653,0.0,166686739132565.94,166686739132565.94,0.1,-1.0,0.833333,0.546122,0.546122
32.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,1.0,0.339586,0.339586,0.0,0.632097,0.632097,0.0,176471285664456.62,176471285664456.62,0.1,-1.0,0.833333,0.563941,0.563941
31.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.636227,0.342023,0.342023,0.469298,0.630929,0.630929,31933039279150.453,173675700941059.28,173675700941059.28,0.11,-1.0,0.6322,0.567086,0.567086
31.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.999993,0.337983,0.337983,0.00205,0.632863,0.632863,9464445548.058811,180402576681734.1,180402576681734.1,0.09,-1.0,0.833333,0.554507,0.554507
31.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,1.0,0.360748,0.360748,0.0,0.621887,0.621887,0.0,164764774635230.25,164764774635230.25,0.11,-1.0,0.833333,0.537736,0.537736
30.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.643541,0.340948,0.340948,0.464556,0.631444,0.631444,29434425654462.93,177213862856609.03,177213862856609.03,0.11,-1.0,0.648073,0.541929,0.541929
30.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,0.658949,0.364756,0.364756,0.454405,0.619934,0.619934,26065083039354.0,163891154409168.62,163891154409168.62,0.1,-1.0,0.649433,0.542977,0.542977
34.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.983096,0.373381,0.373381,0.101165,0.615711,0.615711,7240300844264.989,179965766568703.34,179965766568703.34,1.09,-1.0,0.830159,0.566038,0.566038
36.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.983096,0.377389,0.377389,0.101165,0.613739,0.613739,7240300844264.989,177869078026155.3,177869078026155.3,1.32,-1.0,0.830159,0.559748,0.559748
35.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances']",0.8175406880045384,0.971537,0.361068,0.361068,0.131273,0.621731,0.621731,11045007954584.63,190318166247534.0,190318166247534.0,0.79,-1.0,0.832426,0.546122,0.546122
35.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.987726,0.36009,0.36009,0.086203,0.622206,0.622206,5233838388076.521,195035715468267.03,195035715468267.03,1.7,-1.0,0.827891,0.560797,0.560797
33.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.983096,0.370752,0.370752,0.101165,0.617002,0.617002,7240300844264.989,182368222190372.88,182368222190372.88,0.99,-1.0,0.830159,0.554507,0.554507
34.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.53956,0.384523,0.384523,0.527983,0.610213,0.610213,58954031318858.35,159872501369285.0,159872501369285.0,0.97,-1.0,0.590476,0.559748,0.559748
34.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances']",0.8175406880045384,0.971537,0.359593,0.359593,0.131273,0.622448,0.622448,11045007954584.63,193026388948325.2,193026388948325.2,0.81,-1.0,0.832426,0.549266,0.549266
34.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.987726,0.358439,0.358439,0.086203,0.623009,0.623009,5233838388076.521,196084059739541.03,196084059739541.03,1.55,-1.0,0.827891,0.560797,0.560797
36.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.533465,0.389076,0.389076,0.531466,0.607951,0.607951,59332609140780.71,157207959679796.9,157207959679796.9,1.55,-1.0,0.582993,0.569182,0.569182
35.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances']",0.8175406880045384,0.51151,0.380451,0.380451,0.543827,0.612228,0.612228,67424710084370.98,161139250697074.4,161139250697074.4,0.84,-1.0,0.581179,0.533543,0.533543
35.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.539314,0.36894,0.36894,0.528124,0.617889,0.617889,57894013417475.76,176383923641850.44,176383923641850.44,1.73,-1.0,0.588435,0.554507,0.554507
21.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,1.0,0.329614,0.329614,0.0,0.636851,0.636851,0.0,191322829507504.97,191322829507504.97,0.08,-1.0,0.833333,0.5587,0.5587
20.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.999993,0.332981,0.332981,0.00205,0.63525,0.63525,9464445548.058811,193681604117871.47,193681604117871.47,0.12,-1.0,0.833333,0.549266,0.549266
20.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,1.0,0.355201,0.355201,0.0,0.624579,0.624579,0.0,183110799382525.3,183110799382525.3,0.09,-1.0,0.833333,0.548218,0.548218
22.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,1.0,0.328909,0.328909,0.0,0.637186,0.637186,0.0,190711295349261.72,190711295349261.72,0.09,-1.0,0.833333,0.561845,0.561845
21.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.675243,0.331458,0.331458,0.443417,0.635974,0.635974,26358480851343.81,189051416919744.62,189051416919744.62,0.08,-1.0,0.661905,0.569182,0.569182
21.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.999993,0.328588,0.328588,0.00205,0.637338,0.637338,9464445548.058811,192458535801385.12,192458535801385.12,0.12,-1.0,0.833333,0.54717,0.54717
21.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,1.0,0.3569,0.3569,0.0,0.623756,0.623756,0.0,179616318478278.62,179616318478278.62,0.09,-1.0,0.833333,0.551363,0.551363
20.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.679693,0.332917,0.332917,0.440369,0.63528,0.63528,27106172049640.46,192283811756172.8,192283811756172.8,0.12,-1.0,0.666213,0.550314,0.550314
20.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,0.694209,0.354511,0.354511,0.430275,0.624913,0.624913,24314160612963.12,181800369043432.8,181800369043432.8,0.1,-1.0,0.672109,0.545073,0.545073
24.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,1.0,0.331987,0.331987,0.0,0.635723,0.635723,0.0,187566262535439.75,187566262535439.75,0.09,-1.0,0.833333,0.560797,0.560797
26.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,1.0,0.335866,0.335866,0.0,0.633874,0.633874,0.0,183547609495556.1,183547609495556.1,0.09,-1.0,0.833333,0.567086,0.567086
25.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.999993,0.332564,0.332564,0.00205,0.635448,0.635448,9464445548.058811,188090434671076.8,188090434671076.8,0.08,-1.0,0.833333,0.551363,0.551363
25.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,1.0,0.36078,0.36078,0.0,0.621871,0.621871,0.0,173763062963665.44,173763062963665.44,0.09,-1.0,0.833333,0.557652,0.557652
27.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,1.0,0.335898,0.335898,0.0,0.633859,0.633859,0.0,184071781631193.12,184071781631193.12,0.08,-1.0,0.833333,0.580713,0.580713
26.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.655072,0.335995,0.335995,0.45698,0.633813,0.633813,28866558921579.4,182717670280797.6,182717670280797.6,0.09,-1.0,0.641497,0.570231,0.570231
26.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.999993,0.334135,0.334135,0.00205,0.6347,0.6347,9464445548.058811,187391538490227.47,187391538490227.47,0.08,-1.0,0.833333,0.551363,0.551363
26.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,1.0,0.361613,0.361613,0.0,0.621466,0.621466,0.0,172365270601966.78,172365270601966.78,0.09,-1.0,0.833333,0.545073,0.545073
24.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.662393,0.333013,0.333013,0.452105,0.635234,0.635234,27806541020196.816,186648961298075.03,186648961298075.03,0.08,-1.0,0.646259,0.568134,0.568134
25.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s']",0.9130469708326392,0.659515,0.333814,0.333814,0.454028,0.634853,0.634853,27853863247937.105,184858039834648.6,184858039834648.6,0.08,-1.0,0.651474,0.554507,0.554507
25.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,0.675246,0.359818,0.359818,0.443415,0.622339,0.622339,24702202880433.527,172539994647179.12,172539994647179.12,0.11,-1.0,0.669615,0.559748,0.559748
21.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.381541,0.381894,0.381894,0.611912,0.611515,0.611515,111775101922574.56,134537514813496.62,134537514813496.62,0.41,-1.0,0.538549,0.577568,0.577568
20.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.434688,0.371986,0.371986,0.585029,0.616396,0.616396,100578662839220.98,156640106532856.8,156640106532856.8,0.49,-1.0,0.556916,0.523061,0.523061
22.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.382013,0.38114,0.38114,0.611678,0.611887,0.611887,112428148665390.6,135061686949133.62,135061686949133.62,0.4,-1.0,0.54127,0.566038,0.566038
21.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.440318,0.338399,0.338399,0.582109,0.632664,0.632664,109371132753367.6,181188834885189.6,181188834885189.6,0.4,-1.0,0.592744,0.538784,0.538784
21.0,uniform,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals']",0.7765535537689908,0.434278,0.371473,0.371473,0.585241,0.616648,0.616648,99395607145713.62,155504400238976.66,155504400238976.66,0.48,-1.0,0.554422,0.515723,0.515723
29.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.983096,0.369902,0.369902,0.101165,0.617418,0.617418,7240300844264.989,188570925795410.72,188570925795410.72,1.49,-1.0,0.830159,0.568134,0.568134
31.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.983096,0.370287,0.370287,0.101165,0.617229,0.617229,7240300844264.989,183940738597283.88,183940738597283.88,1.0,-1.0,0.830159,0.557652,0.557652
30.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances']",0.8175406880045384,0.971537,0.358712,0.358712,0.131273,0.622876,0.622876,11045007954584.63,195647249626510.16,195647249626510.16,0.78,-1.0,0.832426,0.542977,0.542977
30.0,distance,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.987726,0.351449,0.351449,0.086203,0.626393,0.626393,5233838388076.521,204470813909733.0,204470813909733.0,0.96,-1.0,0.827891,0.54717,0.54717
