n_hidden_layers,alpha,learning_rate_init,activation,hidden_layer_n_neurons,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,max_iter,learning_rate,batch_size,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
1.0,0.1,0.1,relu,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.438846,0.464958,0.464958,0.582873,0.568943,0.568943,613804598208542.8,628024698192223.6,628024698192223.6,56.62,19260817.0,1000.0,adaptive,auto,0.529932,0.527254,0.527254
5.0,1e-08,0.1,relu,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.419653,0.448231,0.448231,0.592757,0.577768,0.577768,1106282903518916.4,1124117237008493.4,1124117237008493.4,54.41,19260817.0,1000.0,adaptive,auto,0.536508,0.548218,0.548218
1.0,1e-08,0.1,relu,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.488536,0.513868,0.513868,0.556469,0.542316,0.542316,831096400981996.8,851361237006181.6,851361237006181.6,33.98,19260817.0,1000.0,adaptive,auto,0.530159,0.538784,0.538784
1.0,0.1,0.0001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.513893,0.537717,0.537717,0.542499,0.528846,0.528846,648901786807955.6,669775285176136.6,669775285176136.6,65.49,19260817.0,1000.0,adaptive,auto,0.523129,0.59434,0.59434
5.0,1e-08,0.1,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.447475,0.471274,0.471274,0.578375,0.565575,0.565575,368351064201303.1,379455910015709.3,379455910015709.3,37.4,19260817.0,1000.0,adaptive,auto,0.527211,0.548218,0.548218
1.0,0.1,0.0001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.515004,0.53774,0.53774,0.541879,0.528833,0.528833,622953198615064.0,642826115346095.2,642826115346095.2,59.55,19260817.0,1000.0,adaptive,auto,0.528571,0.575472,0.575472
1.0,0.1,0.0001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.517093,0.535475,0.535475,0.540711,0.530127,0.530127,622450424768892.1,642650656767461.6,642650656767461.6,34.76,19260817.0,1000.0,adaptive,auto,0.52517,0.577568,0.577568
5.0,1e-08,0.0001,relu,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.574087,0.561578,0.561578,0.507801,0.515017,0.515017,400901577324864.6,445305623063903.5,445305623063903.5,158.79,19260817.0,1000.0,adaptive,auto,0.548299,0.579665,0.579665
5.0,0.1,0.1,relu,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,-0.003452,-0.003455,-0.003455,0.779438,0.779155,0.779155,178816202676971.12,178836220993618.25,178836220993618.25,207.44,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
1.0,1e-08,0.0001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.515275,0.535792,0.535792,0.541728,0.529946,0.529946,619047461623084.2,641360684967960.6,641360684967960.6,32.56,19260817.0,1000.0,adaptive,auto,0.523583,0.577568,0.577568
5.0,0.1,0.0001,relu,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.562764,0.579705,0.579705,0.514507,0.504257,0.504257,422878664916850.5,449005490262421.0,449005490262421.0,124.18,19260817.0,1000.0,adaptive,auto,0.545578,0.559748,0.559748
1.0,1e-08,0.0001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.592991,0.541602,0.541602,0.496404,0.526619,0.526619,604497474920772.0,673311072769655.8,673311072769655.8,378.4,19260817.0,1000.0,adaptive,auto,0.58254,0.540881,0.540881
1.0,1e-08,0.0001,relu,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.527866,0.562241,0.562241,0.534646,0.514628,0.514628,439556241893578.4,449331467675015.4,449331467675015.4,48.92,19260817.0,1000.0,adaptive,auto,0.514512,0.580713,0.580713
1.0,1e-08,0.1,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.514184,0.515441,0.515441,0.542337,0.541438,0.541438,581878496397426.2,609690153331615.2,609690153331615.2,43.15,19260817.0,1000.0,adaptive,auto,0.517234,0.569182,0.569182
5.0,1e-08,0.1,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.512721,0.528151,0.528151,0.543153,0.53429,0.53429,347176587182368.1,371217173261943.9,371217173261943.9,57.8,19260817.0,1000.0,adaptive,auto,0.552381,0.549266,0.549266
5.0,1e-08,0.0001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.566081,0.575303,0.575303,0.512552,0.506891,0.506891,471607772210507.4,515569451013437.5,515569451013437.5,1132.93,19260817.0,1000.0,adaptive,auto,0.549887,0.56499,0.56499
5.0,1e-08,0.1,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,-0.040963,-0.040993,-0.040993,0.793873,0.793595,0.793595,615968738148439.2,616037695307021.4,616037695307021.4,251.23,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
1.0,1e-08,0.1,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.523188,0.525549,0.525549,0.537288,0.535761,0.535761,505045643970301.06,540727330809339.2,540727330809339.2,157.75,19260817.0,1000.0,adaptive,auto,0.535601,0.561845,0.561845
5.0,1e-08,0.0001,relu,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.535746,0.560817,0.560817,0.530165,0.515464,0.515464,429238741378381.25,437766951534281.6,437766951534281.6,365.43,19260817.0,1000.0,adaptive,auto,0.529478,0.572327,0.572327
5.0,1e-08,0.1,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-0.00911,-0.009116,-0.009116,0.781632,0.78135,0.78135,290477631666691.4,290510150382124.1,290510150382124.1,183.1,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
1.0,0.1,0.1,relu,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.483188,0.510086,0.510086,0.55937,0.544422,0.544422,872927204998323.8,887384103449432.2,887384103449432.2,13.97,19260817.0,1000.0,adaptive,auto,0.526757,0.56499,0.56499
5.0,0.1,0.0001,relu,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.707247,0.486218,0.486218,0.421002,0.557526,0.557526,384329468215895.6,539178938582709.9,539178938582709.9,3872.25,19260817.0,1000.0,adaptive,auto,0.614966,0.560797,0.560797
1.0,0.1,0.1,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.502979,0.52895,0.52895,0.548556,0.533837,0.533837,516836349289308.7,530093056707161.6,530093056707161.6,11.78,19260817.0,1000.0,adaptive,auto,0.53424,0.531447,0.531447
1.0,0.1,0.1,relu,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.440128,0.461647,0.461647,0.582207,0.570701,0.570701,655981910622150.6,681479260102737.0,681479260102737.0,49.59,19260817.0,1000.0,adaptive,auto,0.531066,0.550314,0.550314
1.0,1e-08,0.0001,relu,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.551235,0.573869,0.573869,0.521246,0.507746,0.507746,458102493330483.4,489765082919398.8,489765082919398.8,50.45,19260817.0,1000.0,adaptive,auto,0.543764,0.568134,0.568134
5.0,1e-08,0.1,relu,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,-0.000162,-0.000162,-0.000162,0.778159,0.777876,0.777876,38693405897307.16,38697737590072.2,38697737590072.2,25.76,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
1.0,1e-08,0.1,relu,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.496325,0.513371,0.513371,0.552215,0.542593,0.542593,212641376407772.8,230369013790332.1,230369013790332.1,14.2,19260817.0,1000.0,adaptive,auto,0.523583,0.553459,0.553459
5.0,1e-08,0.1,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.421216,0.452517,0.452517,0.591959,0.57552,0.57552,662734218102609.9,678377816713380.2,678377816713380.2,35.18,19260817.0,1000.0,adaptive,auto,0.524036,0.569182,0.569182
5.0,0.1,0.0001,logistic,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,-1e-06,-1e-06,-1e-06,0.778097,0.777813,0.777813,3111534516940.633,3111882850493.6685,3111882850493.6685,224.27,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
5.0,0.1,0.1,relu,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,-0.00129,-0.001291,-0.001291,0.778598,0.778315,0.778315,109297057926023.4,109309293635547.6,109309293635547.6,214.84,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
1.0,1e-08,0.1,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.51834,0.519391,0.519391,0.540012,0.539226,0.539226,562745199114352.2,594010139696992.0,594010139696992.0,54.02,19260817.0,1000.0,adaptive,auto,0.539683,0.563941,0.563941
1.0,1e-08,0.0001,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.520979,0.534182,0.534182,0.538531,0.530864,0.530864,636228542074035.9,656050528544789.1,656050528544789.1,40.67,19260817.0,1000.0,adaptive,auto,0.524717,0.583857,0.583857
5.0,0.1,0.1,logistic,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,-0.000851,-0.000851,-0.000851,0.778427,0.778144,0.778144,88764482496903.45,88774419602663.73,88774419602663.73,32.89,19260817.0,1000.0,adaptive,auto,0.235374,0.21174,0.21174
1.0,0.1,0.1,relu,60.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.511037,0.547738,0.547738,0.544091,0.523083,0.523083,673416478031105.4,701849926876055.6,701849926876055.6,62.77,19260817.0,1000.0,adaptive,auto,0.522222,0.560797,0.560797
5.0,1e-08,0.0001,relu,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.566676,0.561253,0.561253,0.5122,0.515208,0.515208,422369913557617.06,468042823958957.44,468042823958957.44,154.04,19260817.0,1000.0,adaptive,auto,0.545351,0.549266,0.549266
