n_estimators,max_depth,subsample,colsample_bytree,gamma,eta,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
50.0,24.0,0.55,0.7,1e-06,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.961303,0.515099,0.515099,0.153063,0.541629,0.541629,121329318664383.95,554496675573773.1,554496675573773.1,203.34,19260817.0,2.0,0.831973,0.581761,0.581761
50.0,24.0,0.55,0.7,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.960906,0.516919,0.516919,0.153848,0.540611,0.540611,125982148532746.3,555361981842374.3,555361981842374.3,203.31,19260817.0,2.0,0.833333,0.581761,0.581761
50.0,24.0,0.55,0.7,0.0001,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.318883,0.158017,0.158017,0.642161,0.713718,0.713718,1192927647300031.0,1217926803356330.8,1217926803356330.8,194.47,19260817.0,2.0,0.729705,0.561845,0.561845
50.0,24.0,0.55,0.7,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.987555,-0.232554,-0.232554,0.086802,0.863532,0.863532,195243706785921.16,1289667661719139.2,1289667661719139.2,192.55,19260817.0,2.0,0.833333,0.54717,0.54717
50.0,24.0,0.55,0.7,0.0001,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,0.95992,0.524195,0.524195,0.155775,0.536525,0.536525,120604792009635.94,543278009242643.2,543278009242643.2,189.81,19260817.0,2.0,0.83288,0.591195,0.591195
50.0,24.0,0.55,0.7,0.0001,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s']",0.9417404842109905,0.96188,0.517588,0.517588,0.151918,0.540237,0.540237,123655306870469.44,565698560892906.8,565698560892906.8,207.32,19260817.0,2.0,0.832653,0.574423,0.574423
50.0,12.0,0.85,0.7,0.0001,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.809156,0.5371,0.5371,0.339917,0.529199,0.529199,252875432198005.72,493698612553053.44,493698612553053.44,72.17,19260817.0,2.0,0.694785,0.581761,0.581761
50.0,24.0,0.85,0.55,0.0001,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.980973,0.518225,0.518225,0.107329,0.53988,0.53988,82932197395026.75,584577099495975.9,584577099495975.9,148.36,19260817.0,2.0,0.832653,0.58805,0.58805
50.0,24.0,0.85,0.85,0.0001,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.982615,0.514996,0.514996,0.102593,0.541686,0.541686,58332938588283.63,521068147690874.75,521068147690874.75,201.17,19260817.0,2.0,0.832653,0.577568,0.577568
50.0,24.0,0.85,0.7,1e-06,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.982706,0.517203,0.517203,0.102324,0.540453,0.540453,66708357280579.78,555982401913019.2,555982401913019.2,168.77,19260817.0,2.0,0.833333,0.592243,0.592243
50.0,24.0,0.85,0.7,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.982444,0.514799,0.514799,0.103098,0.541796,0.541796,76475057820052.5,558744217048455.6,558744217048455.6,169.03,19260817.0,2.0,0.833333,0.604822,0.604822
50.0,24.0,0.85,0.7,0.0001,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.35304,0.160293,0.160293,0.625852,0.712753,0.712753,1190073188415123.8,1217588259365345.2,1217588259365345.2,162.75,19260817.0,2.0,0.738322,0.577568,0.577568
50.0,24.0,0.85,0.7,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.999969,0.148016,0.148016,0.004316,0.717945,0.717945,12812369123952.34,824840025048525.6,824840025048525.6,175.25,19260817.0,2.0,0.833333,0.540881,0.540881
50.0,24.0,0.85,0.7,0.0001,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,0.981231,0.522949,0.522949,0.1066,0.537227,0.537227,67883446212290.07,544099936297537.94,544099936297537.94,171.94,19260817.0,2.0,0.833333,0.607966,0.607966
50.0,24.0,0.85,0.7,0.0001,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s']",0.9417404842109905,0.983265,0.518106,0.518106,0.100657,0.539947,0.539947,67835398903047.31,563709341477856.6,563709341477856.6,180.26,19260817.0,2.0,0.833333,0.563941,0.563941
50.0,12.0,0.7,0.55,0.0001,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.785224,0.549556,0.549556,0.3606,0.52203,0.52203,286003844768730.9,500939722954044.6,500939722954044.6,60.71,19260817.0,2.0,0.671202,0.598532,0.598532
50.0,24.0,0.7,0.4,0.0001,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.962637,0.504405,0.504405,0.150401,0.547569,0.547569,142108620281775.38,613457017354281.8,613457017354281.8,117.02,19260817.0,2.0,0.833333,0.562893,0.562893
50.0,24.0,0.7,0.55,1e-06,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.971814,0.516214,0.516214,0.130633,0.541006,0.541006,109473361850072.12,587428327611746.6,587428327611746.6,143.49,19260817.0,2.0,0.832653,0.582809,0.582809
50.0,24.0,0.7,0.55,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.971371,0.513824,0.513824,0.131654,0.54234,0.54234,118037886206210.28,588905405636539.4,588905405636539.4,142.33,19260817.0,2.0,0.833333,0.563941,0.563941
50.0,24.0,0.7,0.55,0.0001,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.307496,0.135751,0.135751,0.647507,0.723094,0.723094,1191948438059036.5,1215132351737322.2,1215132351737322.2,138.48,19260817.0,2.0,0.735374,0.566038,0.566038
50.0,24.0,0.7,0.55,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.9998,0.066449,0.066449,0.010994,0.751527,0.751527,29414372620140.79,1064363417786187.2,1064363417786187.2,151.92,19260817.0,2.0,0.833333,0.542977,0.542977
50.0,24.0,0.7,0.55,0.0001,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,0.971214,0.515874,0.515874,0.132016,0.541196,0.541196,105715240358877.7,583214724718415.8,583214724718415.8,142.84,19260817.0,2.0,0.833333,0.612159,0.612159
50.0,24.0,0.7,0.55,0.0001,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s']",0.9417404842109905,0.972922,0.523898,0.523898,0.12804,0.536692,0.536692,101935330459772.14,564731667472839.5,564731667472839.5,153.04,19260817.0,2.0,0.833333,0.584906,0.584906
50.0,12.0,0.7,0.85,0.0001,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.807003,0.534466,0.534466,0.341829,0.530702,0.530702,244498481935190.06,475307575237839.1,475307575237839.1,83.91,19260817.0,2.0,0.687528,0.582809,0.582809
50.0,24.0,0.7,0.85,1e-06,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.974897,0.509592,0.509592,0.12328,0.544696,0.544696,78309087979198.58,523666978662524.75,523666978662524.75,197.4,19260817.0,2.0,0.832653,0.54717,0.54717
50.0,24.0,0.7,0.85,0.01,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.973927,0.508093,0.508093,0.125641,0.545528,0.545528,85102865985570.81,526085013408068.06,526085013408068.06,196.53,19260817.0,2.0,0.832653,0.548218,0.548218
50.0,24.0,0.7,0.85,0.0001,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.360086,0.180268,0.180268,0.622435,0.704225,0.704225,1190436811791605.2,1223156547108338.8,1223156547108338.8,199.16,19260817.0,2.0,0.738776,0.578616,0.578616
50.0,24.0,0.7,0.85,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.999877,0.024003,0.024003,0.008614,0.768422,0.768422,23364272253299.367,964683511801152.5,964683511801152.5,210.51,19260817.0,2.0,0.833333,0.534591,0.534591
50.0,24.0,0.7,0.85,0.0001,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,0.973577,0.515713,0.515713,0.126482,0.541286,0.541286,81361856447860.72,528975601735781.5,528975601735781.5,198.72,19260817.0,2.0,0.833107,0.57652,0.57652
50.0,24.0,0.7,0.85,0.0001,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s']",0.9417404842109905,0.975841,0.516105,0.516105,0.120942,0.541067,0.541067,79838872877609.16,535382916613943.75,535382916613943.75,208.22,19260817.0,2.0,0.832653,0.610063,0.610063
50.0,12.0,0.7,0.7,1e-06,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.802595,0.543632,0.543632,0.34571,0.525452,0.525452,260668693878875.53,488439221149431.1,488439221149431.1,72.99,19260817.0,2.0,0.683447,0.569182,0.569182
50.0,24.0,0.7,0.7,1e-08,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.974878,0.514982,0.514982,0.123327,0.541694,0.541694,90310336747656.42,555472188172686.75,555472188172686.75,172.97,19260817.0,2.0,0.832653,0.591195,0.591195
50.0,24.0,0.7,0.7,1e-06,0.01,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.33779,0.159133,0.159133,0.633186,0.713245,0.713245,1191453820821187.0,1218157520787412.2,1218157520787412.2,164.94,19260817.0,2.0,0.740136,0.571279,0.571279
50.0,24.0,0.7,0.7,1e-06,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092989,0.999906,0.04182,0.04182,0.007527,0.761375,0.761375,17849397183385.395,1000212626782609.4,1000212626782609.4,178.23,19260817.0,2.0,0.833333,0.556604,0.556604
50.0,24.0,0.7,0.7,1e-06,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,0.973701,0.520491,0.520491,0.126184,0.538609,0.538609,89540954294037.02,542490149188784.6,542490149188784.6,168.12,19260817.0,2.0,0.833333,0.600629,0.600629
50.0,24.0,0.7,0.7,1e-06,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s']",0.9417404842109905,0.975396,0.52094,0.52094,0.122049,0.538357,0.538357,90863108120101.11,559242564124631.3,559242564124631.3,181.3,19260817.0,2.0,0.833333,0.58805,0.58805
